id_transect_annee,transect_coordonnees,transect_type_prairie,transect_paturage_prairie,transect_rythme_fauchage_prairie,amendements,semis_sursemis,duree,longueur_transect,geometry,HPrai_sp,simpPrai_sp,SPrai_sp,JPrai_sp,NPrai_sp,NPrai_sp_ab,log_NPrai_sp,logNPrai_sp,id_transect,annee,classe_habitat,habitat,axe1_1000,axe2_1000,axe3_1000,axe4_1000,axe1_5000,axe2_5000,axe3_5000,axe1_10000,axe2_10000,axe3_10000,site_id,degre_fauche,logN
56_Belvédère des Glissoires_2023,"{""type"": ""LineString"", ""coordinates"": [[2.82711, 50.423676], [2.82593, 50.423098], [2.825871, 50.423006], [2.825935, 50.422879], [2.826091, 50.422838], [2.827362, 50.422627], [2.828135, 50.422989], [2.828183, 50.423074], [2.828129, 50.423184], [2.827298, 50.423683], [2.827094, 50.423669]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Je ne sais pas,1800,422.5928358703703,"c(2.82701254545455, 50.4231566363636)",0.6931471805599453,0.5,2,1,0.4732687897751056,2,0.3874835986169544,-0.7480917859828184,56_Belvédère des Glissoires,2023,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.1939355740101791,-0.1788312194413928,-0.02510476662259253,-0.2134457925488084,-0.15438068803751676,-0.25810933749650805,-0.1035704388725146,0.9392880161350896,-1.0303662468109496,0.2452321668347229,56,1.Fauche tardive,-0.7480917859828184
56_Belvédère glissoire Lens_2012,"{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,293.12907631613956,"c(2.8271124928262, 50.4231474973937)",1.5607104090414063,0.7777777777777777,5,0.9697238998682473,2.0468798508166426,6,1.1141180672657056,0.7163166097032908,56_Belvédère glissoire Lens,2012,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.195555418338366,-0.1765596286646921,-0.02415803576440093,-0.21581180445043444,-0.15429147846287375,-0.2583558477306825,-0.10281026313439358,0.9390763754436798,-1.0301336086656467,0.2451299851446422,56,1.Fauche tardive,0.7163166097032908
56_Belvédère glissoire Lens_2014,"{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,293.12907631613956,"c(2.8271124928262, 50.4231474973937)",1.045978165699395,0.6315789473684211,3,0.9520903566147751,6.4817861942527015,19,2.012471559502242,1.8689961196416762,56_Belvédère glissoire Lens,2014,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.195555418338366,-0.1765596286646921,-0.02415803576440093,-0.21581180445043444,-0.15429147846287375,-0.2583558477306825,-0.10281026313439358,0.9390763754436798,-1.0301336086656467,0.2451299851446422,56,1.Fauche tardive,1.8689961196416762
56_Belvédère glissoire Lens_2015,"{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,293.12907631613956,"c(2.8271124928262, 50.4231474973937)",1.0986122886681096,0.6666666666666667,3,0.9999999999999998,1.0234399254083213,3,0.7047989964365965,0.02316942914334553,56_Belvédère glissoire Lens,2015,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.195555418338366,-0.1765596286646921,-0.02415803576440093,-0.21581180445043444,-0.15429147846287375,-0.2583558477306825,-0.10281026313439358,0.9390763754436798,-1.0301336086656467,0.2451299851446422,56,1.Fauche tardive,0.02316942914334553
56_Belvédère glissoire Lens_2016,"{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,293.12907631613956,"c(2.8271124928262, 50.4231474973937)",0.37677016125643675,0.21875,2,0.5435644431995964,2.72917313442219,8,1.3161865293015562,1.0039986821550717,56_Belvédère glissoire Lens,2016,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.195555418338366,-0.1765596286646921,-0.02415803576440093,-0.21581180445043444,-0.15429147846287375,-0.2583558477306825,-0.10281026313439358,0.9390763754436798,-1.0301336086656467,0.2451299851446422,56,1.Fauche tardive,1.0039986821550717
56_Belvédère glissoire Lens_2017,"{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,293.12907631613956,"c(2.8271124928262, 50.4231474973937)",1.3321790402101223,0.72,4,0.9609640474436812,1.7057332090138688,5,0.9953729325058857,0.5339950529093362,56_Belvédère glissoire Lens,2017,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.195555418338366,-0.1765596286646921,-0.02415803576440093,-0.21581180445043444,-0.15429147846287375,-0.2583558477306825,-0.10281026313439358,0.9390763754436798,-1.0301336086656467,0.2451299851446422,56,1.Fauche tardive,0.5339950529093362
56_Belvédère glissoire Lens_2019,"{""type"": ""LineString"", ""coordinates"": [[2.827886501714232, 50.42308500212406], [2.8271998562089813, 50.423508800371245], [2.8269638218109363, 50.42340626888768], [2.8276075519743546, 50.42297563421903], [2.8272856868926457, 50.422811581890805], [2.8266848720710596, 50.423242218045424], [2.826159159111155, 50.42300297621753]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,293.12907631613956,"c(2.8271124928262, 50.4231474973937)",1.2648667490341143,0.6814404432132964,4,0.912408493108431,6.4817861942527015,19,2.012471559502242,1.8689961196416762,56_Belvédère glissoire Lens,2019,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.195555418338366,-0.1765596286646921,-0.02415803576440093,-0.21581180445043444,-0.15429147846287375,-0.2583558477306825,-0.10281026313439358,0.9390763754436798,-1.0301336086656467,0.2451299851446422,56,1.Fauche tardive,1.8689961196416762
582_glacis fort de noisy_2011,"{""type"": ""LineString"", ""coordinates"": [[2.4531054496765137, 48.88476914871616], [2.4536633491516113, 48.884444616734946], [2.4535131454467773, 48.883344014334305], [2.452826499938965, 48.88242682716466], [2.452096939086914, 48.88174950891931], [2.4521613121032715, 48.88146729027657]]}",Prairie sèche (calcicole),Non pâturée,Non fauchée,[],Non,3600,415.04006913889236,"c(2.45289444923401, 48.883033567691)",0.7091152575824362,0.39002267573696126,3,0.6454645236511273,10.119504867840792,42,2.408700761557802,2.31446473655971,582_glacis fort de noisy,2011,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.253407467714852,-1.1808211061720282,-0.12643982462755862,0.6457110509401943,-1.971854425475313,0.21177053642501784,-0.3830969643716338,-2.7567679065177044,0.1214184539029625,0.17497865673989127,582,0.Non fauchée,2.31446473655971
586_RD 40_2011,"{""type"": ""LineString"", ""coordinates"": [[2.554645836353302, 48.980639476291714], [2.554120123386383, 48.980864803316244]]}",Prairie semée,Pâturée,Non fauchée,[],Oui,1800,45.82254915525167,"c(2.55438297986984, 48.980752139804)",0.4293230219306162,0.2603550295857988,2,0.6193821946787638,28.370311647120758,13,3.379984356224057,3.3453432338545643,586_RD 40,2011,1_Tissu urbain discontinu,Tissu urbain discontinu,1.3613637362426971,-0.29243646714739086,-1.329802679675818,0.19088257969915348,-0.6804068559855384,-0.33299920942801653,-0.2581000576597649,-0.0608239392907158,-0.6047888549274949,0.09225349497600492,586,0.Non fauchée,3.3453432338545643
58_Chemin coeur joyeux Arques_2022,"{""type"": ""LineString"", ""coordinates"": [[2.283233804060466, 50.7396915044145], [2.284542722067202, 50.7413617374913]]}",Prairie sans distinction,Non pâturée,Plusieurs fauches,[],Non,1800,207.30668208728258,"c(2.28388826306383, 50.7405266209529)",1.851819573389274,0.8062283737024221,8,0.8905369717166072,16.400822037026735,34,2.8565174486118274,2.797331457782924,58_Chemin coeur joyeux Arques,2022,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,0.5694887740849346,-0.2522277856920243,-0.6526194514263695,0.03000430597164286,1.6332588605865277,-0.664432406818949,0.00356615012218685,2.2887738550780687,-1.553480379974551,0.0175840710880864,58,3.Plusieurs fauches,2.797331457782924
593_1_2009,"{""type"": ""LineString"", ""coordinates"": [[2.320438027381897, 48.94741372143515], [2.320738434791565, 48.94765329092568], [2.3203736543655396, 48.94785762869987], [2.3202019929885864, 48.94809014997675], [2.31985867023468, 48.948245163559406], [2.3194295167922974, 48.94838608458025], [2.3191827535629272, 48.94843540684353], [2.3183459043502808, 48.94861155738581], [2.3180347681045532, 48.94866792542801]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,270.2997568141907,"c(2.31962263584137, 48.9481512143149)",0.9502705392332347,0.56,3,0.8649735207179272,1.849798186624747,5,1.0472481800626765,0.6150765448287233,593_1,2009,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.0367062759265226,0.6386366921680927,0.08951787887144445,0.106906802384666,-1.8285796990455687,0.16613274304989106,-0.14045877013444338,-2.187932430530243,0.2304623301331721,-0.01597994546463504,593,1.Fauche tardive,0.6150765448287233
593_1_2012,"{""type"": ""LineString"", ""coordinates"": [[2.320438027381897, 48.94741372143515], [2.320738434791565, 48.94765329092568], [2.3203736543655396, 48.94785762869987], [2.3202019929885864, 48.94809014997675], [2.31985867023468, 48.948245163559406], [2.3194295167922974, 48.94838608458025], [2.3191827535629272, 48.94843540684353], [2.3183459043502808, 48.94861155738581], [2.3180347681045532, 48.94866792542801]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,270.2997568141907,"c(2.31962263584137, 48.9481512143149)",0.7474359091744861,0.4575999999999999,3,0.6803454839201113,9.248990933123734,25,2.327179255189432,2.2245144572628237,593_1,2012,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.0367062759265226,0.6386366921680927,0.08951787887144445,0.106906802384666,-1.8285796990455687,0.16613274304989106,-0.14045877013444338,-2.187932430530243,0.2304623301331721,-0.01597994546463504,593,1.Fauche tardive,2.2245144572628237
593_2_2009,"{""type"": ""LineString"", ""coordinates"": [[2.308571934700012, 48.95020393006749], [2.3088830709457397, 48.95033075402531], [2.3096448183059692, 48.95020393006749], [2.3105567693710327, 48.950070059984505], [2.3113828897476196, 48.94994323536401], [2.3119837045669556, 48.949837547934024], [2.312251925468445, 48.949717768576086], [2.312327027320862, 48.949640264132405]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,293.63788081290807,"c(2.31070026755333, 48.9499934362689)",0,0,1,NA,0.34055551594078964,1,0.2930840921897687,-1.077177124271997,593_2,2009,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.9282304266777012,1.4037658919764304,0.14061801404174307,-0.5407905151465122,-1.7991815456170592,0.1679445236586119,-0.17082422366854236,-2.124788813857949,0.2717621937942229,-0.04928680395694071,593,1.Fauche tardive,-1.077177124271997
593_2_2012,"{""type"": ""LineString"", ""coordinates"": [[2.308571934700012, 48.95020393006749], [2.3088830709457397, 48.95033075402531], [2.3096448183059692, 48.95020393006749], [2.3105567693710327, 48.950070059984505], [2.3113828897476196, 48.94994323536401], [2.3119837045669556, 48.949837547934024], [2.312251925468445, 48.949717768576086], [2.312327027320862, 48.949640264132405]]}",Prairie sans distinction,Non pâturée,Fauche tardive,[],Non,1800,293.63788081290807,"c(2.31070026755333, 48.9499934362689)",0,0,1,NA,0.34055551594078964,1,0.2930840921897687,-1.077177124271997,593_2,2012,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.9282304266777012,1.4037658919764304,0.14061801404174307,-0.5407905151465122,-1.7991815456170592,0.1679445236586119,-0.17082422366854236,-2.124788813857949,0.2717621937942229,-0.04928680395694071,593,1.Fauche tardive,-1.077177124271997
593_3_2010,"{""type"": ""LineString"", ""coordinates"": [[2.316387891769409, 48.947801259742306], [2.317568063735962, 48.947646244780614], [2.3188555240631104, 48.94740667525627], [2.3197996616363525, 48.94726575146933]]}",Prairie semée,Pâturée,Fauche tardive,[],Oui,1800,256.3185900614011,"c(2.31815278530121, 48.9475299828121)",1.0549201679861442,0.6400000000000001,3,0.9602297178607612,1.950697371892632,5,1.0820415396660406,0.6681869352541072,593_3,2010,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.0025006471182605,0.8807190317943147,0.10564398994456416,-0.09920646607702818,-1.827685586653281,0.16580455784663417,-0.13523056482143667,-2.203970289482145,0.2321851365601624,-0.01362956345094565,593,1.Fauche tardive,0.6681869352541072
593_3_2012,"{""type"": ""LineString"", ""coordinates"": [[2.316387891769409, 48.947801259742306], [2.317568063735962, 48.947646244780614], [2.3188555240631104, 48.94740667525627], [2.3197996616363525, 48.94726575146933]]}",Prairie semée,Pâturée,Fauche tardive,[],Oui,2100,256.3185900614011,"c(2.31815278530121, 48.9475299828121)",1.0986122886681096,0.6666666666666667,3,0.9999999999999998,1.1704184231355792,3,0.7749199706861145,0.15736131148811658,593_3,2012,1_Tissu urbain discontinu,Tissu urbain discontinu,-1.0025006471182605,0.8807190317943147,0.10564398994456416,-0.09920646607702818,-1.827685586653281,0.16580455784663417,-0.13523056482143667,-2.203970289482145,0.2321851365601624,-0.01362956345094565,593,1.Fauche tardive,0.15736131148811658
595_vmclher079_2010,"{""type"": ""LineString"", ""coordinates"": [[3.1601035594940186, 50.63627488376613], [3.162742853164673, 50.6360843526372], [3.162635564804077, 50.63544470676994]]}",Prairie humide,Pâturée,Non fauchée,[],Non,2220,258.8639336077351,"c(3.16182732582092, 50.6359346477244)",1.4638139670741552,0.6992715920915713,6,0.8169701303182236,11.975403281546091,31,2.563055509998306,2.4828548196857554,595_vmclher079,2010,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,0.2377843119636006,-0.04574751326948245,-0.5206684749901062,1.1499865069406308,-0.23144747494167384,-0.4222087654750587,-0.13301275898173154,-0.7017149992411353,-0.647792143794733,0.10438727558600944,595,0.Non fauchée,2.4828548196857554
595_vmclher079_2011,"{""type"": ""LineString"", ""coordinates"": [[3.1601035594940186, 50.63627488376613], [3.162742853164673, 50.6360843526372], [3.162635564804077, 50.63544470676994]]}",Prairie humide,Pâturée,Non fauchée,[],Non,2340,258.8639336077351,"c(3.16182732582092, 50.6359346477244)",1.537356105571877,0.7256944444444444,6,0.8580147793131057,9.271279959906652,24,2.329351647129558,2.226921445548555,595_vmclher079,2011,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,0.2377843119636006,-0.04574751326948245,-0.5206684749901062,1.1499865069406308,-0.23144747494167384,-0.4222087654750587,-0.13301275898173154,-0.7017149992411353,-0.647792143794733,0.10438727558600944,595,0.Non fauchée,2.226921445548555
595_vmclher079_2012,"{""type"": ""LineString"", ""coordinates"": [[3.1601035594940186, 50.63627488376613], [3.162742853164673, 50.6360843526372], [3.162635564804077, 50.63544470676994]]}",Prairie humide,Pâturée,Non fauchée,[],Non,2100,258.8639336077351,"c(3.16182732582092, 50.6359346477244)",0.6931471805599453,0.5,2,1,0.7726066633255543,2,0.5724511543840076,-0.2579852042394457,595_vmclher079,2012,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,0.2377843119636006,-0.04574751326948245,-0.5206684749901062,1.1499865069406308,-0.23144747494167384,-0.4222087654750587,-0.13301275898173154,-0.7017149992411353,-0.647792143794733,0.10438727558600944,595,0.Non fauchée,-0.2579852042394457
595_vmclher079_2013,"{""type"": ""LineString"", ""coordinates"": [[3.1601035594940186, 50.63627488376613], [3.162742853164673, 50.6360843526372], [3.162635564804077, 50.63544470676994]]}",Prairie humide,Pâturée,Non fauchée,[],Non,3300,258.8639336077351,"c(3.16182732582092, 50.6359346477244)",1.200684562341244,0.6435986159169549,4,0.8661108318808242,6.56715663826721,17,2.0238173876788195,1.8820809592568248,595_vmclher079,2013,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,0.2377843119636006,-0.04574751326948245,-0.5206684749901062,1.1499865069406308,-0.23144747494167384,-0.4222087654750587,-0.13301275898173154,-0.7017149992411353,-0.647792143794733,0.10438727558600944,595,0.Non fauchée,1.8820809592568248
5_Noue sauvage_2018,"{""type"": ""LineString"", ""coordinates"": [[2.327839861343114, 48.914647410695345], [2.327045927474299, 48.914308970950835], [2.326884994937936, 48.91412564846303]]}",Prairie semée,Non pâturée,Fauche tardive,[],Oui,1200,92.68743679333011,"c(2.32725692791845, 48.9143606767031)",0.6931471805599453,0.5,2,1,2.157789738494443,2,1.1498723330261245,0.7690844285831718,5_Noue sauvage,2018,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.8120163989238933,2.1027548013494948,0.1934762026428184,-0.9567798664715826,-2.3396250509274674,0.1596469106385902,0.4191541708918966,-2.748452389790297,0.07040120429677882,0.23829155055333537,5,1.Fauche tardive,0.7690844285831718
5_Noue sauvage_2020,"{""type"": ""LineString"", ""coordinates"": [[2.327839861343114, 48.914647410695345], [2.327045927474299, 48.914308970950835], [2.326884994937936, 48.91412564846303]]}",Prairie semée,Non pâturée,Fauche tardive,[],Oui,2160,92.68743679333011,"c(2.32725692791845, 48.9143606767031)",0,1,0,-0,0,0,0,-Inf,5_Noue sauvage,2020,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.8120163989238933,2.1027548013494948,0.1934762026428184,-0.9567798664715826,-2.3396250509274674,0.1596469106385902,0.4191541708918966,-2.748452389790297,0.07040120429677882,0.23829155055333537,5,1.Fauche tardive,-Inf
5_Prairie fleurie_2015,"{""type"": ""LineString"", ""coordinates"": [[2.3287919315084076, 48.915953812076744], [2.3260131629675564, 48.9148115986153]]}",Prairie semée,Non pâturée,Plusieurs fauches,[],Oui,2700,239.50628431317153,"c(2.32740254723798, 48.915382705346)",1.0397207708399179,0.625,3,0.946394630357186,1.6701023154656416,4,0.9821167920770671,0.5128848912978264,5_Prairie fleurie,2015,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.788063892338132,2.2413452026520586,0.20428503238789408,-1.0299118441827575,-2.3251356160684913,0.1607499786915859,0.3996495633807307,-2.7376710159613276,0.07332227029898089,0.23226381744483343,5,3.Plusieurs fauches,0.5128848912978264
5_Prairie fleurie_2018,"{""type"": ""LineString"", ""coordinates"": [[2.3287919315084076, 48.915953812076744], [2.3260131629675564, 48.9148115986153]]}",Prairie semée,Non pâturée,Plusieurs fauches,[],Oui,1500,239.50628431317153,"c(2.32740254723798, 48.915382705346)",1.351783994289646,0.7346938775510203,4,0.9751060324573735,2.922679052064873,7,1.3667748520185148,1.0725006792332492,5_Prairie fleurie,2018,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.788063892338132,2.2413452026520586,0.20428503238789408,-1.0299118441827575,-2.3251356160684913,0.1607499786915859,0.3996495633807307,-2.7376710159613276,0.07332227029898089,0.23226381744483343,5,3.Plusieurs fauches,1.0725006792332492
5_Prairie fleurie_2020,"{""type"": ""LineString"", ""coordinates"": [[2.3287919315084076, 48.915953812076744], [2.3260131629675564, 48.9148115986153]]}",Prairie semée,Non pâturée,Plusieurs fauches,[],Oui,2160,239.50628431317153,"c(2.32740254723798, 48.915382705346)",0.5623351446188083,0.375,2,0.8112781244591328,1.6701023154656411,4,0.9821167920770669,0.5128848912978262,5_Prairie fleurie,2020,1_Tissu urbain discontinu,Tissu urbain discontinu,-0.788063892338132,2.2413452026520586,0.20428503238789408,-1.0299118441827575,-2.3251356160684913,0.1607499786915859,0.3996495633807307,-2.7376710159613276,0.07332227029898089,0.23226381744483343,5,3.Plusieurs fauches,0.5128848912978262
60_Base nautique Arques_2012,"{""type"": ""LineString"", ""coordinates"": [[2.2952922175371566, 50.74801868881514], [2.2959305832850916, 50.747798062728705], [2.2963060925396, 50.74764192671472], [2.29687472085032, 50.747353413144985], [2.2971858571010624, 50.74718030414628], [2.2976096461218694, 50.74685784450626]]}",Prairie humide,Non pâturée,Fauche précoce,[],Non,1800,209.85580912572453,"c(2.29653318623918, 50.7474750400093)",1.6181732975430378,0.7696280991735537,7,0.8315765752743606,20.966777228282307,44,3.0895311859816603,3.042939148233395,60_Base nautique Arques,2012,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,1.621785741625856,-0.03028879717922987,-1.1823029312396671,0.07308094824255061,1.7714736070245647,-0.5740638921132446,-0.12236197977732076,2.255455196288718,-1.662489890313435,0.1057850140754196,60,2.Fauche précoce,3.042939148233395
60_Base nautique Arques_2015,"{""type"": ""LineString"", ""coordinates"": [[2.2952922175371566, 50.74801868881514], [2.2959305832850916, 50.747798062728705], [2.2963060925396, 50.74764192671472], [2.29687472085032, 50.747353413144985], [2.2971858571010624, 50.74718030414628], [2.2976096461218694, 50.74685784450626]]}",Prairie humide,Non pâturée,Fauche précoce,[],Non,1800,209.85580912572453,"c(2.29653318623918, 50.7474750400093)",1.0053874327555714,0.560553633217993,4,0.7252337317042745,8.100800292745436,17,2.208362353913675,2.0919628583713497,60_Base nautique Arques,2015,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,1.621785741625856,-0.03028879717922987,-1.1823029312396671,0.07308094824255061,1.7714736070245647,-0.5740638921132446,-0.12236197977732076,2.255455196288718,-1.662489890313435,0.1057850140754196,60,2.Fauche précoce,2.0919628583713497
60_Base nautique Arques_2019,"{""type"": ""LineString"", ""coordinates"": [[2.2952922175371566, 50.74801868881514], [2.2959305832850916, 50.747798062728705], [2.2963060925396, 50.74764192671472], [2.29687472085032, 50.747353413144985], [2.2971858571010624, 50.74718030414628], [2.2976096461218694, 50.74685784450626]]}",Prairie humide,Non pâturée,Fauche précoce,[],Non,1800,209.85580912572453,"c(2.29653318623918, 50.7474750400093)",1.2531663305121035,0.593204775022957,6,0.6994054458950375,15.725082921211733,33,2.816909563921986,2.755257075781614,60_Base nautique Arques,2019,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,1.621785741625856,-0.03028879717922987,-1.1823029312396671,0.07308094824255061,1.7714736070245647,-0.5740638921132446,-0.12236197977732076,2.255455196288718,-1.662489890313435,0.1057850140754196,60,2.Fauche précoce,2.755257075781614
619_espace animalier_2011,"{""type"": ""LineString"", ""coordinates"": [[-2.659391462802887, 47.70331792907205], [-2.6594719290733337, 47.70322406662957], [-2.65956848859787, 47.70310132318055], [-2.6596274971961975, 47.70306522211113], [-2.659788429737091, 47.703097713074726], [-2.659960091114044, 47.70314825453342], [-2.660163938999176, 47.7032096262388], [-2.6603463292121887, 47.70327099787195], [-2.660614550113678, 47.70336125014235], [-2.6608559489250183, 47.70344428209313], [-2.6610758900642395, 47.70352370383532]]}",Prairie humide,Pâturée,Non fauchée,[],Non,1800,153.43009949192668,"c(-2.66007859598507, 47.703251306253)",0.9002560512685369,0.53125,3,0.8194483718728035,5.214100770638522,8,1.8268210275497818,1.6513666422594382,619_espace animalier,2011,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,1.9493721232843295,-0.895152438536388,-0.02442451483502286,-0.2694580522184681,3.003887665188268,-0.7846811152738605,-0.6226087965643573,1.745974109926739,0.03377917888314869,-0.9192001744144384,619,0.Non fauchée,1.6513666422594382
619_espace animalier_2012,"{""type"": ""LineString"", ""coordinates"": [[-2.659391462802887, 47.70331792907205], [-2.6594719290733337, 47.70322406662957], [-2.65956848859787, 47.70310132318055], [-2.6596274971961975, 47.70306522211113], [-2.659788429737091, 47.703097713074726], [-2.659960091114044, 47.70314825453342], [-2.660163938999176, 47.7032096262388], [-2.6603463292121887, 47.70327099787195], [-2.660614550113678, 47.70336125014235], [-2.6608559489250183, 47.70344428209313], [-2.6610758900642395, 47.70352370383532]]}",Prairie humide,Pâturée,Non fauchée,[],Non,1800,153.43009949192668,"c(-2.66007859598507, 47.703251306253)",0.5982695885852571,0.40816326530612224,2,0.8631205685666309,4.562338174308707,7,1.7160185548100617,1.5178352496349157,619_espace animalier,2012,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,1.9493721232843295,-0.895152438536388,-0.02442451483502286,-0.2694580522184681,3.003887665188268,-0.7846811152738605,-0.6226087965643573,1.745974109926739,0.03377917888314869,-0.9192001744144384,619,0.Non fauchée,1.5178352496349157
619_espace animalier_2013,"{""type"": ""LineString"", ""coordinates"": [[-2.659391462802887, 47.70331792907205], [-2.6594719290733337, 47.70322406662957], [-2.65956848859787, 47.70310132318055], [-2.6596274971961975, 47.70306522211113], [-2.659788429737091, 47.703097713074726], [-2.659960091114044, 47.70314825453342], [-2.660163938999176, 47.7032096262388], [-2.6603463292121887, 47.70327099787195], [-2.660614550113678, 47.70336125014235], [-2.6608559489250183, 47.70344428209313], [-2.6610758900642395, 47.70352370383532]]}",Prairie humide,Pâturée,Non fauchée,[],Non,1800,153.43009949192668,"c(-2.66007859598507, 47.703251306253)",0,0,1,NA,3.2588129816490765,5,1.4489904786477785,1.1813630130137027,619_espace animalier,2013,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,1.9493721232843295,-0.895152438536388,-0.02442451483502286,-0.2694580522184681,3.003887665188268,-0.7846811152738605,-0.6226087965643573,1.745974109926739,0.03377917888314869,-0.9192001744144384,619,0.Non fauchée,1.1813630130137027
619_espace animalier_2014,"{""type"": ""LineString"", ""coordinates"": [[-2.659391462802887, 47.70331792907205], [-2.6594719290733337, 47.70322406662957], [-2.65956848859787, 47.70310132318055], [-2.6596274971961975, 47.70306522211113], [-2.659788429737091, 47.703097713074726], [-2.659960091114044, 47.70314825453342], [-2.660163938999176, 47.7032096262388], [-2.6603463292121887, 47.70327099787195], [-2.660614550113678, 47.70336125014235], [-2.6608559489250183, 47.70344428209313], [-2.6610758900642395, 47.70352370383532]]}",Prairie humide,Pâturée,Non fauchée,[],Non,1800,153.43009949192668,"c(-2.66007859598507, 47.703251306253)",0,0,1,NA,0.6517625963298153,1,0.5018429579498258,-0.42807489942039767,619_espace animalier,2014,3_Prairies et Zones agricoles hétérogènes,Prairies et Zones agricoles hétérogènes,1.9493721232843295,-0.895152438536388,-0.02442451483502286,-0.2694580522184681,3.003887665188268,-0.7846811152738605,-0.6226087965643573,1.745974109926739,0.03377917888314869,-0.9192001744144384,619,0.Non fauchée,-0.42807489942039767
